trial_index,original_emotion,filename,aoi_id,aoi_type,x1,y1,x2,y2,width,height,area_px,area_prop,confidence,source,text,verification_status,verification_notes,img_w,img_h,image_path
19,Neutral,722_orig_821.jpg,722_orig_821_text_09,text,302,715,423,906,121,191,23111,0.0158511659807956,0.8881932157237316,easyocr,@,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_10,text,655,761,794,855,139,94,13066,0.0089615912208504,0.9942132402275796,easyocr,GMT-M SUPERLATIVI,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_11,text,770,786,865,855,95,69,6555,0.0044958847736625,0.5925486829165317,easyocr,ASTE',accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_12,text,768,842,871,908,103,66,6798,0.0046625514403292,0.8695698625674428,easyocr,CERTIFIE.,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_13,text,854,848,914,897,60,49,2940,0.0020164609053497,0.9983310991185872,easyocr,TER,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_14,text,382,924,563,1123,181,199,36019,0.0247043895747599,0.6068216599183849,easyocr,0,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_15,text,639,1006,712,1058,73,52,3796,0.0026035665294924,0.7043248680968728,easyocr,Swiss,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_16,text,721,1029,802,1083,81,54,4374,0.003,0.5719363178817769,easyocr,MADE',accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
19,Neutral,722_orig_821.jpg,722_orig_821_text_17,text,593,1085,785,1232,192,147,28224,0.019358024691358,0.5783496812850419,easyocr,DL,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\722_orig_821.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_01,text,72,413,612,524,540,111,59940,0.0856628365631967,0.4091595515710251,easyocr,GACEMASMS,accepted,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_02,text,78,485,612,594,534,109,58206,0.0831847024524095,0.6035703016783582,easyocr,COVERYOUR,accepted,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_03,text,641,855,693,911,52,56,2912,0.0041616646658663,0.9906297921389182,easyocr,W,accepted,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_04,text,419,884,636,922,217,38,8246,0.0117847138855542,0.6973061230050834,easyocr,womensfundmiami.org,accepted,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
20,Positivo,1134_orig_1370.jpg,1134_orig_1370_text_05,text,112,612,268,737,156,125,19500,0.0278682901732121,0.4146045392812166,easyocr,NO,accepted,,735,952,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1134_orig_1370.jpg
21,Negativo,324_orig_423.jpg,324_orig_423_face_01,face,501,86,615,200,114,114,12996,0.0111419753086419,0.9332895278930664,mediapipe_face_detection,,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\324_orig_423.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_01,text,352,626,422,686,70,60,4200,0.0099200725582449,0.3784702975104557,easyocr,@e,accepted,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_02,text,196,19,295,82,99,63,6237,0.0147313077489938,0.9998321188013516,easyocr,Enjoy,accepted,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_03,text,390,587,527,682,137,95,13015,0.0307404153203711,0.6445293203636591,easyocr,Feeling:,accepted,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
22,Positivo,33_orig_32.jpg,33_orig_32_text_04,text,207,635,385,737,178,102,18156,0.0428830565160705,0.5371749192773528,easyocr,"(Cant-beat ,",accepted,,552,767,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\33_orig_32.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_face_01,face,809,159,887,237,78,78,6084,0.0060573476702508,0.6445676684379578,mediapipe_face_detection,,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_01,text,1092,50,1144,92,52,42,2184,0.0021744324970131,0.999976144967081,easyocr,18,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_02,text,949,111,973,163,24,52,1248,0.001242532855436,0.9423810873350966,easyocr,1,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_03,text,1094,118,1144,162,50,44,2200,0.0021903624054161,0.999435868902907,easyocr,12,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_04,text,949,151,973,191,24,40,960,0.0009557945041816,0.6457919491686006,easyocr,2,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_05,text,921,429,998,469,77,40,3080,0.0030665073675826,0.605939126857213,easyocr,'ROYAL,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_06,text,894,450,1024,492,130,42,5460,0.0054360812425328,0.9998860941220696,easyocr,BRACKLA,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
23,Neutral,873_orig_972.jpg,873_orig_972_text_07,text,936,490,982,532,46,42,1932,0.0019235364396654,0.9999908962928588,easyocr,12,accepted,,1200,837,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\873_orig_972.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_face_01,face,639,484,853,698,214,214,45796,0.0314101508916323,0.9224495887756348,mediapipe_face_detection,,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_01,text,768,830,854,874,86,44,3784,0.0025953360768175,0.3564434317019929,easyocr,Br8,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_02,text,1014,958,1062,1002,48,44,2112,0.0014485596707818,0.5574604764197909,easyocr,Rau,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_03,text,155,531,209,648,54,117,6318,0.0043333333333333,0.7033705938980006,easyocr,1,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_04,text,406,765,538,862,132,97,12804,0.0087818930041152,0.6363309777790709,easyocr,WINGS,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_05,text,810,783,898,841,88,58,5104,0.0035006858710562,0.9949394427025569,easyocr,RAUCH,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_06,text,981,849,1063,907,82,58,4756,0.0032620027434842,0.3270671776753798,easyocr,infinit,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
24,Negativo,1322_orig_1659.jpg,1322_orig_1659_text_07,text,747,851,887,907,140,56,7840,0.0053772290809327,0.987488259883382,easyocr,HONDA,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\1322_orig_1659.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_01,text,507,369,567,401,60,32,1920,0.0016460905349794,0.829334440513642,easyocr,CRISPY,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_02,text,165,515,245,571,80,56,4480,0.0038408779149519,0.9720620039313091,easyocr,WE,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_03,text,142,551,265,615,123,64,7872,0.0067489711934156,0.5354003310203552,easyocr,WiLL,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_04,text,150,591,259,655,109,64,6976,0.0059807956104252,0.9881802904139604,easyocr,GET,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_05,text,87,622,315,706,228,84,19152,0.0164197530864197,0.8520966100833872,easyocr,THROUCH,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_06,text,582,504,632,541,50,37,1850,0.0015860768175582,0.5267834663391113,easyocr,1004,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
25,Neutral,130_orig_129.jpg,130_orig_129_text_07,text,143,669,266,739,123,70,8610,0.0073816872427983,0.9744017720222472,easyocr,THIS,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\130_orig_129.jpg
26,Negativo,184_orig_183.jpg,184_orig_183_text_01,text,255,39,475,87,220,48,10560,0.0090534979423868,0.62722220872221,easyocr,FoRZA,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\184_orig_183.jpg
26,Negativo,184_orig_183.jpg,184_orig_183_text_02,text,250,74,440,134,190,60,11400,0.0097736625514403,0.9998084122359878,easyocr,HORIZON,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\184_orig_183.jpg
27,Positivo,105_orig_104.jpg,105_orig_104_text_01,text,807,41,1025,89,218,48,10464,0.0071769547325102,0.4569862156454341,easyocr,FoRZA,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\105_orig_104.jpg
27,Positivo,105_orig_104.jpg,105_orig_104_text_02,text,800,75,1028,141,228,66,15048,0.0103209876543209,0.615418328969125,easyocr,HORIZON5,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\105_orig_104.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_01,text,264,12,408,126,144,114,16416,0.0285917318062115,0.9882130107317362,easyocr,Up,accepted,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_02,text,151,245,481,511,330,266,87780,0.1528863436859925,0.4925989604356747,easyocr,Iup,accepted,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_03,text,214,784,349,865,135,81,10935,0.0190454792459139,0.3387214350609818,easyocr,7upup],accepted,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_04,text,16,948,266,1010,250,62,15500,0.0269963354651729,0.8689181783287327,easyocr,YOU LIKE It,accepted,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_05,text,272,946,550,1013,278,67,18626,0.0324408867338265,0.5768839663215866,easyocr,It LIkES YOU,accepted,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
28,Neutral,262_orig_261.jpg,262_orig_261_text_06,text,44,27,290,175,246,148,36408,0.0634117794590979,0.9038923595265136,easyocr,Fresh,accepted,,564,1018,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\262_orig_261.jpg
29,Negativo,198_orig_197.jpg,198_orig_197_text_01,text,420,582,440,616,20,34,680,0.0004684744268077,0.432669891001197,easyocr,0,accepted,,1080,1344,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\198_orig_197.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_01,text,299,403,472,463,173,60,10380,0.0088991769547325,0.837955857998196,easyocr,Subwayo,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_02,text,303,451,485,501,182,50,9100,0.0078017832647462,0.8422691146928706,easyocr,@SUBWAY,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_03,text,168,548,872,617,704,69,48576,0.0416460905349794,0.8338728198899222,easyocr,This is your daily reminder to get the,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
31,Positivo,82_orig_81.jpg,82_orig_81_text_04,text,168,608,580,672,412,64,26368,0.0226063100137174,0.5309105260161996,easyocr,cookie with your sub:,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\82_orig_81.jpg
32,Negativo,292_orig_291.jpg,292_orig_291_text_01,text,426,647,488,757,62,110,6820,0.0046741782493077,0.8823319685659534,easyocr,1 1,accepted,,1080,1351,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\292_orig_291.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_01,text,381,39,529,87,148,48,7104,0.004872427983539,0.8440822437843024,easyocr,HALLE,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_02,text,537,41,705,89,168,48,8064,0.0055308641975308,0.5913570027553705,easyocr,B A ILE Y,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_03,text,322,85,771,205,449,120,53880,0.036954732510288,0.8054785969406548,easyocr,A RIEL,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_04,text,264,1104,812,1237,548,133,72884,0.0499890260631001,0.9987702891281772,easyocr,LA SIRENITA,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_05,text,417,1247,663,1297,246,50,12300,0.0084362139917695,0.9936935186369332,easyocr,25 DE MAYO,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_06,text,387,1280,693,1329,306,49,14994,0.0102839506172839,0.9984607054510558,easyocr,SOLO EN CINES,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
33,Negativo,916_orig_1094.jpg,916_orig_1094_text_07,text,450,1042,630,1135,180,93,16740,0.0114814814814814,0.5011156891347192,easyocr,Disnzp,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\916_orig_1094.jpg
34,Negativo,251_orig_250.jpg,251_orig_250_face_01,face,474,431,550,507,76,76,5776,0.0039615912208504,0.6889565587043762,mediapipe_face_detection,,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\251_orig_250.jpg
34,Negativo,251_orig_250.jpg,251_orig_250_text_01,text,483,532,584,586,101,54,5454,0.0037407407407407,0.9997102273130606,easyocr,adidas,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\251_orig_250.jpg
35,Neutral,573_orig_672.jpg,573_orig_672_text_01,text,416,399,655,499,239,100,23900,0.0204903978052126,0.4285308533938686,easyocr,AXE,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\573_orig_672.jpg
35,Neutral,573_orig_672.jpg,573_orig_672_text_02,text,463,556,690,645,227,89,20203,0.0173208161865569,0.9937214705906132,easyocr,ENHEIMER,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\573_orig_672.jpg
35,Neutral,573_orig_672.jpg,573_orig_672_text_03,text,378,566,497,644,119,78,9282,0.0079578189300411,0.7373448488577656,easyocr,BARBE,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\573_orig_672.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_01,text,500,1026,546,1066,46,40,1840,0.0012620027434842,0.9947647606287688,easyocr,E,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_02,text,399,948,664,1055,265,107,28355,0.0194478737997256,0.571949651252676,easyocr,MONSTER,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_03,text,532,1007,642,1060,110,53,5830,0.0039986282578875,0.9290479347005288,easyocr,R GY,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_04,text,435,1030,511,1073,76,43,3268,0.0022414266117969,0.9085303544998168,easyocr,E N,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_05,text,525,1036,670,1096,145,60,8700,0.0059670781893004,0.602037560399688,easyocr,SUGAR,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
36,Positivo,58_orig_57.jpg,58_orig_57_text_06,text,420,1063,525,1110,105,47,4935,0.0033847736625514,0.9985560178756714,easyocr,ZERO,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\58_orig_57.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_01,text,476,54,602,98,126,44,5544,0.0038024691358024,0.8951953974169928,easyocr,SWEET,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_02,text,60,394,283,444,223,50,11150,0.0076474622770919,0.9326696545769202,easyocr,Pumpkin Spice,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_03,text,35,429,219,477,184,48,8832,0.0060576131687242,0.8816490746314953,easyocr,Frappuccinos,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_04,text,216,430,308,472,92,42,3864,0.0026502057613168,0.6548872901278471,easyocr,Drink,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_05,text,291,577,513,627,222,50,11100,0.0076131687242798,0.9979346963490136,easyocr,Iced Cinnamon,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_06,text,1002,536,1046,628,44,92,4048,0.0027764060356652,0.4664832576318076,easyocr,1,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_07,text,31,543,79,715,48,172,8256,0.0056625514403292,0.4075218595326113,easyocr,J,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_08,text,318,614,488,656,170,42,7140,0.0048971193415637,0.9884420375711932,easyocr,Dolce Latte,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_09,text,588,680,956,767,368,87,32016,0.0219588477366255,0.3687297271434929,easyocr,Iced Shaxler Crig? Ostmilk,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_10,text,31,701,79,807,48,106,5088,0.0034897119341563,0.9609417149322894,easyocr,8,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_11,text,756,720,899,769,143,49,7007,0.0048058984910836,0.9998973581678152,easyocr,Espresso,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_12,text,727,1059,1025,1107,298,48,14304,0.0098106995884773,0.996750639662697,easyocr,Iced Pumpkin Cream,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_13,text,160,1086,395,1138,235,52,12220,0.0083813443072702,0.9045734441740982,easyocr,Pumpkin Cream,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_14,text,776,1094,980,1136,204,42,8568,0.0058765432098765,0.9993610483684088,easyocr,Chai Tea Latte,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_15,text,202,1122,354,1165,152,43,6536,0.0044828532235939,0.8591342225797652,easyocr,Cold Brew,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
37,Negativo,760_orig_859.jpg,760_orig_859_text_16,text,482,1254,596,1298,114,44,5016,0.0034403292181069,0.9955532491866316,easyocr,SPICY,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\760_orig_859.jpg
38,Neutral,246_orig_245.jpg,246_orig_245_face_01,face,213,281,429,497,216,216,46656,0.032,0.931083619594574,mediapipe_face_detection,,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\246_orig_245.jpg
39,Negativo,432_orig_531.jpg,432_orig_531_face_01,face,185,238,236,290,51,52,2652,0.0040925925925925,0.7850460410118103,mediapipe_face_detection,,accepted,,720,900,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\432_orig_531.jpg
39,Negativo,432_orig_531.jpg,432_orig_531_face_02,face,396,239,441,284,45,45,2025,0.003125,0.6160522103309631,mediapipe_face_detection,,accepted,,720,900,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\432_orig_531.jpg
40,Neutral,779_orig_878.jpg,779_orig_878_text_01,text,261,1274,814,1310,553,36,19908,0.0136543209876543,0.3413241639800166,easyocr,Alwavs drive ina mannerappropriate forthe weather visibility and road conditions,accepted,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\779_orig_878.jpg
41,Positivo,5_orig_4.jpg,5_orig_4_face_01,face,359,151,742,534,383,383,146689,0.1257621742112482,0.8766749501228333,mediapipe_face_detection,,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\5_orig_4.jpg
41,Positivo,5_orig_4.jpg,5_orig_4_text_01,text,659,777,827,839,168,62,10416,0.0089300411522633,0.7612376563951353,easyocr,Hard Rog,accepted,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\5_orig_4.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_face_01,face,404,256,467,319,63,63,3969,0.0051802718957524,0.8907715082168579,mediapipe_face_detection,,accepted,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_face_02,face,300,233,363,296,63,63,3969,0.0051802718957524,0.833642840385437,mediapipe_face_detection,,accepted,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_01,text,161,23,564,134,403,111,44733,0.0583847575491793,0.4791928842688526,easyocr,Bt Ezzqar,accepted,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_02,text,98,138,156,174,58,36,2088,0.0027252224032076,0.9096285104751588,easyocr,L E,accepted,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_03,text,151,137,289,173,138,36,4968,0.0064841498559077,0.7017274802707469,easyocr,M 0 N D E,accepted,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_04,text,294,138,376,174,82,36,2952,0.0038529006390176,0.4448364342358107,easyocr,Q U [,accepted,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
